fecha	hora	demanda
2020-10-26	17	9810,213507272696
2020-10-26	18	9573,242200476996
2020-10-13	4	7633,171374745498
2020-10-26	19	9349,039601133803
2020-10-13	5	7629,566740514304
2020-10-26	20	9441,561824243097
2020-10-13	6	7685,841111485996
2020-10-26	21	9866,269856315104
2020-10-13	7	7945,236865832297
2020-10-26	22	9940,474576636509
2020-10-26	23	9627,365654968202
2020-10-26	24	9250,756980591797
2020-10-27	2	8336,524170372402
2020-10-27	3	8047,810034199399
2020-10-13	8	8228,146846391994
2020-10-27	4	7985,376184006803
2020-10-27	5	7921,200361802499
2020-10-27	6	7972,274991459899
2020-10-13	9	8736,047097571096
2020-10-27	7	8186,774697534001
2020-10-13	11	9438,350667136296
2020-10-27	8	8320,826179077994
2020-10-13	12	9521,699967658293
2020-10-27	9	8889,761491664198
2020-10-13	13	9575,760516009088
2020-10-27	10	9370,092726249406
2020-10-13	14	9667,180156066303
2020-10-27	11	9701,035158820603
2020-10-27	12	9810,650171235604
2020-10-27	13	9844,052944996894
2020-10-13	15	9662,4393537364
2020-10-27	15	9775,683543650899
2020-10-27	16	9710,132775505506
2020-10-13	16	9588,957481810507
2020-10-27	17	9621,245258799203
2020-10-13	17	9443,616316094505
2020-10-27	18	9427,077079105802
2020-10-27	19	9354,366039338398
2020-10-27	20	9392,882595614003
2020-10-27	21	9815,648402956704
2020-10-27	22	9905,720178385503
2020-10-13	18	9233,423273519502
2020-10-27	23	9615,1695122942
2020-10-27	24	9164,488630915801
2020-10-13	19	9187,480094024804
2020-10-28	1	8678,846507235405
2020-10-13	20	9231,671557835798
2020-10-28	2	8313,375279537302
2020-10-13	21	9775,123416676899
2020-10-28	4	7890,8000043726015
2020-10-13	22	9666,8623454412
2020-10-28	5	7867,824253944299
2020-10-28	6	7937,783913677703
2020-10-13	24	9129,591625656603
2020-10-28	7	8121,2737297651975
2020-10-14	1	8712,589758318903
2020-10-28	8	8257,512428485103
2020-10-28	9	8769,6016723301
2020-10-14	2	8287,3297612339
2020-10-28	10	9293,7246641011
2020-10-28	11	9475,355989260901
2020-10-14	3	7954,534984963697
2020-10-28	12	9598,28199784461
2020-10-14	4	7844,6409805464
2020-10-28	13	9667,735839508397
2020-10-28	14	9718,1774550614
2020-10-29	11	9580,576530363296
2020-10-28	15	9693,167526327303
2020-10-28	17	9475,81085406929
2020-10-28	18	9315,5501158751
2020-10-28	19	9118,791864194298
2020-10-28	20	9212,3069115403
2020-10-28	21	9595,571701521996
2020-10-29	12	9640,118995476107
2020-10-28	22	9758,2375975072
2020-10-29	13	9651,578833229707
2020-10-28	23	9493,433729595501
2020-10-29	14	9744,651937253406
2020-10-28	24	9029,799586213296
2020-10-29	1	8633,475076387103
2020-10-29	15	9752,6931359037
2020-10-29	2	8261,447090724701
2020-10-29	16	9704,2081500461
2020-10-29	3	8009,7294753763
2020-10-29	4	7891,727723942998
2020-10-29	17	9642,960529812399
2020-10-29	6	7941,527234450699
2020-10-29	19	9082,974205340799
2020-10-29	7	8130,948538047099
2020-10-29	8	8353,1813111022
2020-10-29	9	8878,997472802894
2020-10-29	10	9366,912840259502
2020-10-29	20	9152,490136507797
2020-10-29	21	9583,621435865196
2020-10-29	22	9875,273631129203
2020-11-06	2	8421,915673698299
2020-10-29	23	9599,248743596198
2020-11-06	3	8123,2785348105035
2020-10-29	24	9218,5315172331
2020-11-06	4	7998,387025996702
2020-11-06	5	7880,997361679198
2020-11-06	6	7900,805251734497
2020-11-06	7	8014,399718405303
2020-11-06	8	8166,353050927702
2020-11-06	10	9235,065094583399
2020-10-30	1	8781,268712993302
2020-11-06	11	9517,508119409189
2020-10-30	2	8397,802312699701
2020-11-06	12	9626,988187130499
2020-11-06	13	9761,869291653898
2020-10-30	3	8114,168389166899
2020-11-06	14	9774,881353030696
2020-10-30	4	8010,466000875997
2020-11-06	15	9805,951442413103
2020-10-30	5	7918,125784973798
2020-11-06	16	9748,240043877808
2020-11-06	17	9655,590508321002
2020-10-30	6	7977,841934894798
2020-11-06	18	9412,9779743496
2020-11-06	19	9159,927359628407
2020-10-30	8	8285,708518866002
2020-11-06	20	9213,8149189734
2020-11-06	21	9558,033587210399
2020-10-30	9	8803,919614760202
2020-11-06	23	9515,279941185194
2020-10-31	24	8631,773779244899
2020-10-30	10	9340,5663114346
2020-11-07	14	9083,248858775993
2020-10-30	11	9607,121630241101
2020-11-07	15	9025,655961487797
2020-11-07	16	8892,5909680114
2020-10-30	12	9664,439421773299
2020-11-07	17	8769,143499250102
2020-10-30	13	9745,779838157794
2020-11-07	18	8625,340514308795
2020-10-30	14	9784,777253702
2020-11-07	19	8614,1711941009
2020-10-30	15	9831,958465366512
2020-11-07	20	8631,3726234501
2020-11-07	21	8935,982885320196
2020-10-30	16	9816,836925842501
2020-11-07	22	9232,936385820994
2020-10-30	17	9682,176464215296
2020-11-07	23	9031,4272601459
2020-10-30	18	9430,872402307206
2020-11-07	24	8643,832512067002
2020-10-30	19	9189,506205641395
2020-11-08	2	7895,6682128091015
2020-11-08	3	7599,189810563801
2020-10-30	21	9472,42030963999
2020-11-08	4	7463,3307555684
2020-11-08	5	7355,479318393399
2020-10-30	22	9671,7845494266
2020-11-08	6	7297,431921927105
2020-11-08	7	7258,8887549270985
2020-11-08	8	7102,304207108298
2020-11-08	9	7250,046609301896
2020-10-30	23	9385,9224773245
2020-11-08	10	7634,885643166795
2020-10-30	24	9019,673929709299
2020-11-08	11	8015,222062270702
2020-11-08	12	8221,628692974798
2020-11-08	13	8341,869403876291
2020-11-08	15	8424,323243347302
2020-11-08	16	8296,606487139501
2020-10-31	1	8541,0893462863
2020-11-08	17	8271,087527668
2020-11-08	18	8246,379686192804
2020-10-31	2	8163,837282820302
2020-11-08	19	8254,968484396297
2020-10-31	3	7936,5742179243
2020-11-08	20	8356,539572511396
2020-10-31	4	7753,3838640546
2020-11-08	21	8740,254421052798
2020-11-08	22	9227,458735660695
2020-11-08	23	9015,4393530286
2020-11-08	24	8628,212482514997
2020-10-31	5	7668,306376635999
2020-11-09	1	8309,521327642502
2020-11-09	2	7971,815056509299
2020-10-31	6	7612,1013314755055
2020-11-09	4	7639,076851003801
2020-10-31	7	7580,5250598224975
2020-11-09	5	7644,0355236431
2020-11-09	6	7752,6029228732
2020-10-31	8	7534,3082593894005
2020-11-09	7	8006,817834480102
2020-10-31	10	8072,811393052995
2020-11-09	8	8197,4745834543
2020-10-25	11	7900,783073411903
2020-11-09	9	8716,171077843297
2020-11-09	10	9216,759478695296
2020-11-01	1	8318,0112000169
2020-11-09	11	9470,7556977539
2020-11-01	2	7911,9592925594025
2020-11-09	12	9586,125635193905
2020-11-09	13	9634,749082555496
2020-11-09	14	9662,622189285212
2020-11-01	3	7670,6073987075
2020-11-09	15	9769,270202098696
2020-11-09	17	9834,792416963408
2020-11-09	18	9640,864558798505
2020-11-09	19	9382,727034890695
2020-11-01	4	7559,3689455757
2020-11-09	20	9421,880732066602
2020-11-01	5	7526,1358041245
2020-11-09	21	9648,971923953502
2020-11-09	22	9879,661223450998
2020-11-01	6	7479,012106006701
2020-11-09	23	9589,759778062999
2020-11-09	24	9152,1183576797
2020-11-01	7	7446,037810388401
2020-11-10	1	8741,5248704766
2020-11-01	8	7273,787600610901
2020-11-10	2	8402,374947528
2020-11-10	3	8151,712297417803
2020-11-01	9	7364,762909224901
2020-11-10	4	8004,615137021601
2020-11-01	10	7628,6290247218985
2020-11-10	6	7961,9588547162
2020-11-10	7	8082,7386941984005
2020-11-01	11	7913,749060358196
2020-11-10	8	8246,022575237597
2020-11-01	13	8231,814275976603
2020-11-10	9	8877,857943663503
2020-11-10	10	9395,342621118996
2020-11-10	11	9585,889441058296
2020-11-10	12	9702,655593825799
2020-11-10	13	9799,451350887204
2020-11-10	14	9904,927695437102
2020-11-01	14	8373,967459767402
2020-11-10	15	9961,492407352298
2020-11-10	16	9950,3219862615
2020-11-01	15	8369,894535947102
2020-11-10	17	9909,342256551794
2020-11-01	16	8292,091976195103
2020-11-10	19	9465,621824288197
2020-11-01	17	8218,772885003804
2020-11-10	20	9399,675141411399
2020-11-01	18	8133,7049585447
2020-11-10	21	9679,686999210997
2020-11-10	22	9909,971759697903
2020-11-10	23	9659,221850132702
2020-11-01	19	8134,034995445307
2020-11-10	24	9221,567553158404
2020-11-11	1	8789,785291226097
2020-11-01	20	8351,093679659896
2020-11-11	2	8475,0563567859
2020-11-11	3	8163,490395677202
2020-11-01	21	8863,384461967102
2020-11-11	4	8027,646792404802
2020-11-01	22	9172,032549142396
2020-11-11	5	7997,5570177945
2020-11-01	23	8898,9782606677
2020-11-11	6	8004,260966333198
2020-11-11	8	8382,321815597796
2020-11-01	24	8585,046308930401
2020-11-11	9	8929,386865966108
2020-11-11	10	9384,275267890103
2020-11-02	2	7886,550944886598
2020-11-11	11	9602,214929761401
2020-11-11	12	9660,1251416812
2020-11-02	3	7691,634716428199
2020-11-11	13	9716,268391938707
2020-11-02	4	7541,2483330967
2020-11-11	14	9764,0668127893
2020-11-02	5	7509,236103839499
2020-11-11	15	9785,436169452405
2020-11-11	16	9723,426924337002
2020-11-02	6	7571,421955729299
2020-11-11	17	9683,000567775804
2020-11-02	7	7748,654504710894
2020-11-11	18	9522,390376251997
2020-11-02	8	7988,364184133294
2020-11-11	19	9245,3080480916
2020-11-11	21	9452,881421612603
2020-11-02	9	8552,787148931307
2020-11-11	22	9664,288353766098
2020-11-11	23	9375,885746425598
2020-11-02	10	9117,578440038904
2020-11-11	24	8996,7954209352
2020-11-12	1	8627,480671729
2020-11-12	2	8273,015138898
2020-11-12	3	8029,365991052399
2020-11-12	4	7890,003342379399
2020-11-12	5	7811,691048543603
2020-11-02	11	9418,944773111898
2020-11-12	6	7824,3479120616985
2020-11-12	7	7957,200519053895
2020-11-12	8	8193,266696597902
2020-11-12	10	9201,78239753231
2020-11-12	11	9406,859491200501
2020-11-12	12	9521,452865580299
2020-11-02	12	9533,685684520096
2020-11-12	13	9533,020952552895
2020-11-12	14	9674,249269916094
2020-11-12	15	9775,887356213294
2020-11-02	13	9660,987732616804
2020-11-12	16	9756,077874065697
2020-11-12	17	9734,373727274096
2020-11-02	15	9736,253686467195
2020-11-12	18	9542,075493649107
2020-11-12	19	9266,9026698893
2020-11-02	16	9708,5548619079
2020-11-12	20	9279,41754801189
2020-11-12	21	9567,0879922877
2020-11-02	17	9692,6757720827
2020-11-12	23	9466,727351831998
2020-11-12	24	9099,986814721497
2020-11-02	18	9474,654857596393
2020-11-13	1	8632,365199770395
2020-11-02	19	9217,607083879802
2020-11-13	2	8285,128381220698
2020-11-13	3	7996,291971875601
2020-11-02	20	9279,575247039205
2020-11-13	4	7837,7331375718995
2020-11-02	21	9569,016683776497
2020-11-13	5	7852,649957734703
2020-11-02	22	9708,755813020603
2020-11-13	6	7896,011774023799
2020-11-13	7	8068,1873777817
2020-11-02	23	9429,509882177792
2020-11-13	8	8219,184795111198
2020-11-02	24	9066,997077501099
2020-11-13	9	8756,675006470996
2020-11-13	10	9239,720720258998
2020-11-03	1	8636,840004948399
2020-11-13	12	9580,204215513508
2020-11-03	2	8203,456039957395
2020-11-07	13	9010,860782104299
2020-11-14	3	7781,824791609102
2020-11-03	4	7837,757141649305
2020-11-14	4	7667,247180749701
2020-11-03	5	7787,939009966801
2020-11-14	5	7562,3578993424
2020-11-03	6	7846,399224919692
2020-11-03	7	8029,300626674903
2020-11-14	6	7546,190149592198
2020-11-03	8	8195,721871153597
2020-11-14	7	7604,423093794203
2020-11-14	8	7603,258632127203
2020-11-14	9	7856,560563948096
2020-11-14	10	8269,705286511498
2020-11-03	9	8769,793697813597
2020-11-14	11	8555,996954515806
2020-11-03	10	9280,218297603593
2020-11-14	12	8711,408069560504
2020-11-03	11	9461,9356944202
2020-11-14	13	8797,587079655199
2020-11-14	15	8747,599213606905
2020-11-14	16	8608,920282808293
2020-11-14	17	8461,175289167599
2020-11-14	18	8315,709196670396
2020-11-14	19	8244,0806732212
2020-11-03	12	9542,1951808838
2020-11-14	20	8397,975114077193
2020-11-14	21	8673,664190392394
2020-11-14	22	9001,526802183394
2020-11-14	23	8796,345300456098
2020-11-03	13	9564,7634795362
2020-11-14	24	8411,838019078501
2020-11-15	1	8036,739370776499
2020-11-03	14	9593,2181775595
2020-11-15	2	7648,874202784302
2020-11-15	4	7284,141661171699
2020-11-03	15	9625,183841117807
2020-11-15	5	7207,248539012797
2020-11-15	6	7163,4358538827
2020-11-03	17	9616,4982065901
2020-11-15	7	7039,668926780203
2020-11-03	18	9447,896566388486
2020-11-15	8	6944,2577979182015
2020-11-03	19	9231,783617294801
2020-11-15	9	7124,7594249414005
2020-11-15	10	7496,492610408902
2020-11-03	20	9211,732147863602
2020-11-15	11	7790,9627900139985
2020-11-03	21	9602,796716042398
2020-11-15	12	7957,879569106898
2020-11-03	22	9775,582532292596
2020-11-15	13	8073,462584425698
2020-11-15	14	8256,688762366604
2020-11-03	23	9479,703244441702
2020-11-15	15	8252,146667649
2020-11-15	17	8006,04346479231
2020-11-03	24	9160,336573138302
2020-11-15	18	7952,6883257315985
2020-11-15	19	7976,882069582107
2020-11-04	1	8781,4350576978
2020-11-15	20	7996,024417818501
2020-11-04	2	8374,4909869846
2020-11-15	21	8641,937515738806
2020-11-15	22	9082,282160853
2020-11-04	3	8099,843094374903
2020-11-15	23	8903,9087780962
2020-11-04	4	7971,103569395197
2020-11-15	24	8341,995076228199
2020-11-04	6	7992,009267145103
2020-11-16	1	7948,169063222596
2020-11-16	2	7644,768347802397
2020-11-04	7	8157,850523764606
2020-11-16	3	7537,793059219402
2020-11-16	4	7442,161289266698
2020-11-04	8	8206,282394562808
2020-11-16	6	7582,109666088501
2020-11-16	7	7764,360259375404
2020-11-04	9	8769,323524816196
2020-11-16	8	8028,7654665994
2020-11-16	9	8604,930093291005
2020-11-16	10	9125,995653439702
2020-11-16	11	9381,2000572674
2020-11-04	10	9351,6935767318
2020-11-16	12	9506,007755293607
2020-11-04	11	9532,555458925908
2020-11-16	13	9618,977453185611
2020-11-16	14	9706,705622493995
2020-11-16	15	9770,769823417304
2020-11-16	16	9757,63180325121
2020-11-16	17	9689,953289969506
2020-11-16	19	9253,188739300505
2020-11-04	12	9582,758651085802
2020-11-16	20	9220,330882674398
2020-11-16	21	9518,572559340611
2020-11-04	13	9613,8618444092
2020-11-16	22	9833,4481993362
2020-11-16	23	9546,488083291104
2020-11-04	14	9634,136274974599
2020-11-16	24	9140,604003405504
2020-11-04	15	9661,603906057202
2020-11-17	1	8699,6996857915
2020-11-04	16	9558,340061417903
2020-11-17	2	8411,8334462261
2020-11-17	3	8171,747225069697
2020-11-04	17	9432,608029851688
2020-11-17	4	8103,062544230402
2020-11-17	5	8080,592329091998
2020-11-04	19	9007,020969187595
2020-11-17	6	8087,899823917299
2020-11-04	20	9101,237989767198
2020-11-17	8	8367,8405256768
2020-11-04	21	9437,408756668205
2020-11-17	9	8866,937988448095
2020-11-17	10	9309,916511371102
2020-11-04	22	9623,665689359597
2020-11-17	11	9529,852845387402
2020-11-17	12	9595,7771860825
2020-11-04	23	9337,1886033407
2020-11-17	13	9642,854025514202
2020-11-04	24	8931,186528559994
2020-11-17	14	9695,496590264504
2020-11-17	15	9707,787629819195
2020-11-17	16	9655,4882669814
2020-11-17	17	9502,695178541906
2020-11-05	1	8478,5910908392
2020-11-17	18	9294,727466109005
2020-11-17	19	9124,029603543098
2020-11-05	2	8115,722012167104
2020-11-17	21	9300,141212671102
2020-11-05	3	7898,492120860299
2020-11-17	22	9615,024431354406
2020-11-17	23	9405,544579376101
2020-11-05	4	7773,966948425002
2020-11-17	24	8977,0945040757
2020-11-05	5	7707,895863495201
2020-11-18	1	8547,815385932601
2020-11-05	6	7780,431780861905
2020-11-18	2	8214,985245191603
2020-11-18	3	8002,799995666701
2020-11-05	8	8140,4353085666
2020-11-18	4	7887,592749872898
2020-11-18	5	7898,0912552575
2020-11-05	9	8665,458179541512
2020-11-18	6	7970,023762578303
2020-11-18	7	8067,784217419698
2020-11-05	10	9125,470669142303
2020-11-18	8	8249,455661930999
2020-11-18	10	9176,821017302696
2020-11-18	11	9421,646026385697
2020-11-18	12	9540,760877516097
2020-11-18	13	9605,022076853802
2020-11-05	11	9399,715863171205
2020-11-18	14	9641,056098262603
2020-11-18	15	9609,402883939501
2020-11-18	16	9735,380316962304
2020-11-05	12	9570,946373409302
2020-11-18	17	9680,036232833796
2020-11-18	18	9532,9302141736
2020-11-18	19	9307,906398733294
2020-11-05	13	9623,197647671097
2020-11-18	20	9290,043166037005
2020-11-18	21	9502,912465749916
2020-11-05	14	9663,68531845229
2020-11-18	23	9641,295802779003
2020-11-05	15	9759,067227859206
2020-11-18	24	9240,374039303004
2020-11-19	1	8849,229394777502
2020-11-05	16	9712,390169945595
2020-11-19	2	8463,602715920799
2020-11-19	3	8220,986247826697
2020-11-05	17	9668,39078500931
2020-11-19	4	8126,436990024399
2020-11-05	18	9481,5482915914
2020-11-19	5	8049,239179577993
2020-11-19	6	8128,041597224198
2020-11-05	19	9124,280603708994
2020-11-19	7	8272,1856886127
2020-11-19	8	8435,990568581603
2020-11-05	21	9620,404267830001
2020-11-19	9	9030,168985092292
2020-11-05	22	9840,357507797098
2020-11-19	10	9471,220327348903
2020-11-05	23	9530,461504367897
2020-11-19	12	9779,149403416195
2020-11-19	13	9789,22987657571
2020-11-05	24	9096,629968104502
2020-11-19	14	9864,502667262312
2020-11-06	1	8827,839824378698
2020-11-19	15	9859,590503912308
2020-11-19	16	9770,346395187195
2020-11-19	17	9704,918974364202
2020-11-21	21	9007,964163254212
2020-11-19	18	9477,950504246899
2020-11-19	19	9236,202039275107
2020-11-19	20	9289,754835358412
2020-11-19	21	9566,84145097221
2020-11-19	22	9908,2492030973
2020-11-21	22	9353,289368069005
2020-11-19	23	9758,328270390903
2020-11-20	1	8761,864560464199
2020-11-21	23	9139,143318930803
2020-11-14	2	8014,844866506901
2020-11-21	24	8703,8489270666
2020-11-20	16	9754,4771054306
2020-11-20	17	9606,748247933905
2020-11-20	18	9435,856127847905
2020-11-22	1	8264,887065777792
2020-11-20	19	9225,211874777995
2020-11-20	20	9210,377603348708
2020-11-22	2	7928,0401118472
2020-11-20	21	9403,207558923208
2020-11-20	22	9750,8806238221
2020-11-20	23	9555,118332984599
2020-11-20	24	9268,240845365994
2020-11-21	1	8794,161610999698
2020-11-21	2	8438,7029810666
2020-11-22	3	7637,129460003995
2020-11-21	4	7967,329533637104
2020-11-21	5	7887,5627987815005
2020-11-22	4	7447,001060591004
2020-11-21	6	7873,6750144453035
2020-11-22	6	7252,7682706249
2020-11-21	7	7847,224916523395
2020-11-21	8	7857,786483975899
2020-11-22	7	7180,221286623303
2020-11-21	9	8160,179703225503
2020-11-22	8	7051,8052424223
2020-11-21	10	8636,504566449397
2020-11-22	9	7227,989292630398
2020-11-21	11	8909,726671726698
2020-11-21	12	8999,807813063397
2020-11-22	10	7615,165856308305
2020-11-21	13	9105,436389215207
2020-11-22	11	7970,360129220002
2020-11-21	14	9217,700003865008
2020-11-22	12	8135,520720906298
2020-11-21	15	9165,935653576598
2020-11-21	17	8848,076359557706
2020-11-22	13	8233,679352903597
2020-11-21	18	8785,988918594396
2020-11-22	14	8459,617302104105
2020-11-21	19	8775,202547753704
2020-11-21	20	8832,28338783394
2020-11-22	15	8516,3743939414
2020-11-22	16	8410,203579326
2020-11-22	17	8321,719899195794
2020-11-29	12	8280,453679791402
2020-11-29	13	8454,6438396435
2020-11-22	19	8256,015286857302
2020-11-29	14	8598,369454506605
2020-11-29	15	8539,816248163504
2020-11-22	20	8349,13512090744
2020-11-29	16	8456,866907229001
2020-11-29	17	8419,209876846397
2020-11-22	21	8660,314956272747
2020-11-29	18	8431,502900622503
2020-11-29	19	8418,549564356706
2020-11-22	22	9164,857173497003
2020-11-29	21	8909,197180906212
2020-11-22	23	8987,578442369499
2020-11-29	22	9489,496350661422
2020-11-29	23	9400,536649938198
2020-11-29	24	8920,963350517599
2020-11-22	24	8637,451405909202
2020-11-30	1	8646,224938168998
2020-11-30	2	8277,068971600398
2020-11-23	1	8271,5677716307
2020-11-30	3	8025,447599708899
2020-11-23	2	7909,156215382102
2020-11-30	4	7904,493590582
2020-11-23	3	7748,279740131796
2020-11-30	5	7900,839758037
2020-11-30	6	7984,226286567802
2020-11-23	4	7650,964871408398
2020-11-30	7	8114,706172339403
2020-11-30	8	8464,386656307915
2020-11-30	10	9591,996168133603
2020-11-30	11	9932,285388477994
2020-11-30	12	10048,2181618963
2020-11-23	5	7634,264701243302
2020-11-30	13	10196,0189322998
2020-11-30	14	10289,6690677047
2020-11-23	6	7695,831883863097
2020-11-30	15	10385,65909818731
2020-11-30	16	10404,521488351496
2020-11-23	8	8207,171756135596
2020-11-30	17	10373,615151727403
2020-11-23	9	8832,76271765984
2020-11-30	18	10134,952107164
2020-11-23	10	9394,036939246296
2020-11-30	19	9871,012772801994
2020-11-30	20	9753,0539587125
2020-11-23	11	9610,333942563397
2020-11-30	22	10223,9302758953
2020-11-30	23	10098,909140930395
2020-11-23	12	9740,327124790403
2020-11-30	24	9638,267345077193
2020-12-01	1	9158,049739984897
2020-11-23	13	9861,741299293391
2020-12-01	2	8757,7877958789
2020-11-23	14	9984,610759939995
2020-12-01	3	8514,331933351099
2020-12-01	4	8363,3238844083
2020-11-23	15	10013,508089097606
2020-12-01	5	8301,8494769975
2020-11-23	16	9983,122467766703
2020-12-01	6	8374,175484090601
2020-12-01	7	8433,249572409302
2020-12-01	8	8640,054215660975
2020-12-01	9	9142,8527441731
2020-11-23	17	9895,352544789503
2020-12-01	10	9704,046441259698
2020-11-23	18	9651,425316776404
2020-12-01	12	10122,356250670402
2020-12-01	13	10199,6650439439
2020-11-23	19	9374,616554446093
2020-12-01	14	10262,648091838695
2020-11-23	21	9606,125501781933
2020-12-01	15	10336,821316857502
2020-12-01	16	10288,175141377595
2020-11-23	22	9880,695038387916
2020-12-01	17	10134,4684838158
2020-11-23	23	9648,147197046897
2020-12-01	18	9924,887200701896
2020-12-01	19	9649,096885524801
2020-11-23	24	9233,055309775495
2020-12-01	20	9561,515570998745
2020-12-01	21	9689,047214080141
2020-11-24	1	8805,675014505101
2020-12-01	22	10085,925818014424
2020-12-01	23	9905,786377159902
2020-11-24	2	8410,291158183298
2020-12-02	1	9099,022732046697
2020-11-24	3	8109,641956444302
2020-12-02	2	8662,631861585696
2020-12-02	3	8339,7803963535
2020-12-02	4	8168,832385472202
2020-12-02	5	8178,717043707202
2020-12-02	6	8224,204041536397
2020-12-02	7	8253,284902119494
2020-12-02	8	8407,796572863208
2020-12-02	9	8982,629590789802
2020-12-02	10	9444,731966800564
2020-11-24	4	8032,901928804497
2020-12-02	11	9612,626699418111
2020-11-24	5	8054,449160210699
2020-12-02	12	9772,3441268532
2020-12-02	14	9978,725616843996
2020-11-24	6	8083,8211037568
2020-12-02	15	10014,554753712599
2020-12-02	16	10027,331527181195
2020-12-02	17	9944,27664084111
2020-11-24	7	8122,571596304598
2020-12-02	18	9723,821806225797
2020-11-24	8	8367,474730497246
2020-12-02	19	9404,913757118207
2020-11-24	10	9406,830728253495
2020-12-02	20	9425,736501281695
2020-12-02	21	9619,688521085
2020-11-24	11	9679,045625463108
2020-12-02	22	10083,824699184093
2020-12-02	23	9948,074095241496
2020-11-24	12	9754,3818893114
2020-12-02	24	9517,196521586095
2020-11-24	13	9896,17064226791
2020-12-03	1	9072,899153767401
2020-11-24	14	9970,040314431702
2020-12-03	3	8460,561590322799
2020-11-30	21	9806,946231578808
2020-11-24	15	10016,824985107802
2020-12-03	18	10051,557433988091
2020-12-03	19	9718,707888947996
2020-11-24	16	9964,340559921804
2020-12-03	20	9593,3608563554
2020-12-03	21	9669,074223874304
2020-11-24	17	9914,477003374794
2020-12-03	22	10091,845077456597
2020-11-24	18	9673,645924306487
2020-12-03	23	9943,611325979096
2020-12-03	24	9515,575703086395
2020-12-04	1	9098,797927784603
2020-12-04	2	8665,756411674902
2020-11-24	19	9401,567295024299
2020-12-04	3	8359,421711029996
2020-11-24	20	9334,692331037431
2020-12-04	4	8205,856028735703
2020-12-04	6	8191,491792707696
2020-11-24	21	9485,697082945006
2020-12-04	7	8279,72703115179
2020-12-04	8	8546,017744501809
2020-11-24	23	9653,483506741195
2020-12-04	9	9146,485058237195
2020-11-24	24	9218,925552270706
2020-12-04	10	9762,390866974301
2020-11-25	1	8817,8136886175
2020-12-04	11	9981,215984606104
2020-12-04	12	10188,660014882105
2020-11-25	2	8430,673487299398
2020-12-04	13	10255,521613606305
2020-12-04	14	10290,103408898201
2020-12-04	15	10392,504728967398
2020-12-04	16	10347,681265484796
2020-12-04	17	10293,362416567803
2020-12-04	19	9745,794765510997
2020-12-04	20	9639,7504352242
2020-11-25	3	8170,574120806002
2020-12-04	21	9734,743730461303
2020-11-25	4	8032,9918117544985
2020-12-04	22	10187,836811725603
2020-12-04	23	10029,058814021804
2020-11-25	5	7967,575630978102
2020-12-04	24	9625,392131788496
2020-11-25	6	8025,6980749490995
2020-12-05	1	9228,554617497797
2020-12-05	2	8822,3731421752
2020-11-25	7	8097,7374508425055
2020-12-05	3	8534,172882354105
2020-12-05	4	8332,175151658497
2020-11-25	8	8333,171363582029
2020-12-05	5	8239,202090772502
2020-12-05	6	8263,405222327505
2020-11-25	9	8853,424356066742
2020-12-05	8	8218,14134978939
2020-12-05	9	8539,78587931201
2020-11-25	10	9279,87201177379
2020-12-05	10	9012,912026058902
2020-11-25	12	9676,027496429602
2020-12-05	11	9313,021965946808
2020-11-25	13	9814,824762623506
2020-12-05	12	9488,359523353301
2020-12-05	13	9557,188008449197
2020-11-25	14	9868,821230837397
2020-11-25	15	9920,536169312101
2020-12-05	14	9602,394415140803
2020-12-05	15	9610,512253855397
2020-11-25	16	9857,5532003122
2020-12-05	16	9472,898512113594
2020-11-25	17	9812,459702330403
2020-12-05	17	9313,020499547602
2020-11-25	18	9624,8189500083
2020-12-05	18	9192,5835250542
2020-11-25	19	9406,960028465903
2020-12-05	19	9108,341253293298
2020-12-05	21	9225,647837375409
2020-11-25	20	9417,899440887319
2020-12-05	22	9587,242022015396
2020-12-05	23	9424,025004599403
2020-12-05	24	9078,4635948031
2020-11-25	21	9518,915988783932
2020-11-25	22	9920,899654266612
2020-12-06	1	8656,910163716606
2020-11-25	23	9701,404319362306
2020-12-06	2	8253,3424174149
2020-12-06	3	7977,360496762998
2020-11-26	1	8832,153965267604
2020-12-06	4	7838,455314237703
2020-12-06	5	7708,3665444299995
2020-12-06	6	7612,894943376102
2020-12-06	7	7512,392989411198
2020-11-26	2	8407,044913682701
2020-12-06	8	7477,8112100740045
2020-12-06	10	7959,179087461997
2020-12-06	11	8255,367338017502
2020-12-06	12	8403,436488108804
2020-12-06	13	8564,688416663606
2020-12-06	14	8712,5647268968
2020-12-06	15	8782,2276257285
2020-12-06	16	8735,347575396094
2020-11-26	3	8165,335865351609
2020-12-06	17	8733,018072293105
2020-12-06	18	8686,248345610695
2020-11-26	4	8058,4001895809
2020-12-06	19	8659,221676826905
2020-12-06	20	8648,6557592774
2020-11-26	5	8028,0482555621
2020-12-06	21	8912,317210213003
2020-11-26	6	8100,1864029462
2020-12-06	23	9386,431185886306
2020-12-06	24	8983,130396514103
2020-11-26	7	8186,269430493199
2020-12-07	1	8532,168904704198
2020-11-26	8	8444,64071856592
2020-12-07	2	8227,4466993752
2020-11-26	9	9066,372249156035
2020-11-26	10	9539,823046350497
2020-12-07	3	7991,566557117496
2020-11-26	11	9749,000188953105
2020-12-07	4	7899,069258831803
2020-11-26	12	9889,484628049408
2020-12-07	5	7845,643799154603
2020-12-07	6	7936,306342720299
2020-11-26	14	10135,489440702502
2020-12-07	7	8014,520414781906
